state,district,age_0_5,age_5_17,age_18_greater,total_enrol,share_0_5,share_5_17,share_18_plus,child_to_adult_ratio,age_category,cv_enrol,child_share,cluster
Uttar Pradesh,Mau,2302,4424,36,6762,0.3404318249038746,0.6542443064182195,0.005323868677905945,186.83333333281433,Child-Heavy,0.5901835891382444,0.9946761313220941,0
Uttar Pradesh,Meerut,10311,6963,247,17521,0.5884938074310827,0.39740882369727754,0.014097368871639747,69.93522267203647,Child-Heavy,0.9367912509738243,0.9859026311283603,0
Uttar Pradesh,Mirzapur,3477,4035,8,7520,0.46236702127659574,0.5365691489361702,0.0010638297872340426,938.9999999882625,Child-Heavy,0.6441008954602928,0.9989361702127659,0
Uttar Pradesh,Moradabad,8116,2968,136,11220,0.7233511586452763,0.2645276292335116,0.012121212121212121,81.49999999994009,Child-Heavy,0.7377219836623549,0.9878787878787879,0
Uttar Pradesh,Muzaffarnagar,6249,4082,123,10454,0.5977616223455137,0.3904725463937249,0.01176583126076143,83.9918699186309,Child-Heavy,0.9820913348796516,0.9882341687392386,0
Uttar Pradesh,Pilibhit,5721,2974,209,8904,0.6425202156334232,0.3340071877807727,0.023472596585804133,41.60287081337722,Child-Heavy,1.3621566688592757,0.976527403414196,0
Uttar Pradesh,Pratapgarh,5732,4310,56,10098,0.56763715587245,0.4268171915230739,0.005545652604476134,179.32142857110836,Child-Heavy,0.5914351086677482,0.9944543473955239,0
Uttar Pradesh,Prayagraj,891,671,105,1667,0.5344931013797241,0.40251949610077986,0.0629874025194961,14.876190476176308,Child-Heavy,4.168615983910506,0.9370125974805039,1
Uttar Pradesh,Rae Bareli,5174,3616,38,8828,0.5860897145446308,0.40960579972813776,0.004304485727231536,231.31578947307548,Child-Heavy,0.6581157386547808,0.9956955142727686,0
Uttar Pradesh,Rampur,7816,4628,245,12689,0.6159665852313027,0.3647253526676649,0.01930806210103239,50.79183673467315,Child-Heavy,1.5402001121355458,0.9806919378989676,0
Uttar Pradesh,Saharanpur,9612,3802,98,13512,0.7113676731793961,0.28137951450562465,0.007252812314979278,136.8775510202685,Child-Heavy,0.7598189861904376,0.9927471876850207,0
Uttar Pradesh,Sambhal,4004,3288,112,7404,0.5407887628309023,0.44408427876823336,0.015126958400864398,65.10714285708472,Child-Heavy,0.7484638815713904,0.9848730415991356,0
Uttar Pradesh,Sant Kabir Nagar,2437,2960,34,5431,0.4487203093352974,0.5450193334560854,0.0062603572086171975,158.7352941171802,Child-Heavy,0.6578851640111784,0.9937396427913828,0
Uttar Pradesh,Sant Ravidas Nagar,1291,1755,3,3049,0.4234175139389964,0.5755985569039029,0.0009839291571006887,1015.3333332994889,Child-Heavy,0.6913862239316226,0.9990160708428993,0
Uttar Pradesh,Shahjahanpur,8542,6660,393,15595,0.5477396601474832,0.42705995511381856,0.0252003847386983,38.68193384222934,Child-Heavy,1.699565585846763,0.9747996152613018,0
Uttar Pradesh,Shamli,4309,2013,40,6362,0.6773027349889972,0.3164099339830242,0.006287331027978623,158.04999999960486,Child-Heavy,0.7758458652615989,0.9937126689720214,0
Uttar Pradesh,Shravasti,638,553,80,1271,0.5019669551534225,0.43509047993705746,0.06294256490952006,14.88749999998139,Child-Heavy,0.1346340212801869,0.9370574350904799,4
Uttar Pradesh,Shrawasti,1428,2089,116,3633,0.3930635838150289,0.5750068813652629,0.03192953481970823,30.318965517215243,Child-Heavy,1.7002651919097673,0.9680704651802918,0
Uttar Pradesh,Siddharth Nagar,1285,900,101,2286,0.5621172353455818,0.3937007874015748,0.044181977252843396,21.633663366315215,Child-Heavy,1.0863337775708388,0.9558180227471567,0
Uttar Pradesh,Siddharthnagar,4444,7021,368,11833,0.37555987492605425,0.5933406574833094,0.031099467590636354,31.154891304339362,Child-Heavy,1.2416962231311688,0.9689005324093637,0
Uttar Pradesh,Sitapur,12482,10230,691,23403,0.5333504251591676,0.4371234457120882,0.029526129128744177,32.868306801731855,Child-Heavy,1.5605480677162609,0.9704738708712559,0
Uttar Pradesh,Sonbhadra,2893,1896,13,4802,0.602457309454394,0.39483548521449396,0.0027072053311120365,368.38461538178166,Child-Heavy,0.6707306049185613,0.997292794668888,0
Uttar Pradesh,Sultanpur,5033,5053,119,10205,0.4931896129348359,0.4951494365507104,0.0116609505144537,84.75630252093718,Child-Heavy,0.8253394391249096,0.9883390494855463,0
Uttar Pradesh,Unnao,7927,6056,337,14320,0.5535614525139665,0.4229050279329609,0.023533519553072625,41.492581602361575,Child-Heavy,1.068115044192137,0.9764664804469274,0
Uttar Pradesh,Varanasi,8409,9151,328,17888,0.4700916815742397,0.5115720035778175,0.018336314847942754,53.53658536583734,Child-Heavy,1.8619713083308593,0.9816636851520573,0
Uttarakhand,Almora,1192,123,8,1323,0.9009826152683296,0.09297052154195011,0.006046863189720333,164.3749999979453,Child-Heavy,0.6498522694010153,0.9939531368102796,4
Uttarakhand,Bageshwar,648,63,2,713,0.908835904628331,0.08835904628330996,0.002805049088359046,355.499999982225,Child-Heavy,0.6294426847988014,0.9971949509116409,4
Uttarakhand,Chamoli,947,77,7,1031,0.918525703200776,0.07468477206595538,0.006789524733268671,146.2857142836245,Child-Heavy,0.6904202606367239,0.9932104752667313,4
Uttarakhand,Champawat,755,94,1,850,0.888235294117647,0.11058823529411765,0.001176470588235294,848.9999999151,Child-Heavy,0.7642329919193518,0.9988235294117647,4
Uttarakhand,Dehradun,6122,1371,94,7587,0.8069065506787927,0.18070383550810598,0.012389613813101358,79.71276595736201,Child-Heavy,0.8456516573142406,0.9876103861868987,0
Uttarakhand,Hardwar,76,15,0,91,0.8351648351648352,0.16483516483516483,0.0,910000000000.0,Child-Heavy,0.6316821845348787,1.0,4
Uttarakhand,Haridwar,3756,1051,44,4851,0.7742733457019171,0.21665635951350237,0.009070294784580499,109.2499999997517,Child-Heavy,0.8661706644915067,0.9909297052154195,0
Uttarakhand,Nainital,3015,439,48,3502,0.8609366076527698,0.12535693889206168,0.013706453455168474,71.95833333318342,Child-Heavy,0.9414969679345365,0.9862935465448315,0
Uttarakhand,Pauri Garhwal,1559,154,13,1726,0.90324449594438,0.08922363847045191,0.007531865585168019,131.76923076821717,Child-Heavy,0.6674046869817034,0.992468134414832,0
Uttarakhand,Pithoragarh,1051,143,9,1203,0.8736492103075644,0.11886949293433084,0.007481296758104738,132.6666666651926,Child-Heavy,0.7051203597508963,0.9925187032418952,4
Uttarakhand,Rudraprayag,850,81,0,931,0.9129967776584318,0.08700322234156821,0.0,9310000000000.0,Child-Heavy,0.746361650122309,1.0,4
Uttarakhand,Tehri Garhwal,2274,301,12,2587,0.8790104367993815,0.11635098569771937,0.004638577502899111,214.58333333154513,Child-Heavy,0.6434489603593844,0.9953614224971009,0
Uttarakhand,Udham Singh Nagar,4698,903,18,5619,0.8360918312867058,0.1607047517351842,0.003203416978109984,311.166666664938,Child-Heavy,0.6540462919156877,0.99679658302189,0
Uttarakhand,Uttarkashi,874,134,5,1013,0.8627838104639685,0.13228035538005922,0.004935834155972359,201.599999995968,Child-Heavy,0.7799980415670471,0.9950641658440277,4
West Bengal,24 Paraganas North,2583,1920,456,4959,0.5208711433756806,0.3871748336358137,0.09195402298850575,9.874999999997835,Child-Heavy,0.8153330459416245,0.9080459770114944,0
West Bengal,24 Paraganas South,240,104,20,364,0.6593406593406593,0.2857142857142857,0.054945054945054944,17.199999999914002,Child-Heavy,0.0,0.945054945054945,4
West Bengal,Alipurduar,1288,1522,335,3145,0.4095389507154213,0.4839427662957075,0.10651828298887123,8.388059701490034,Child-Heavy,4.584847636483912,0.8934817170111288,1
West Bengal,Bankura,8708,2064,149,10921,0.7973628788572475,0.18899368189726215,0.01364343924549034,72.29530201337431,Child-Heavy,0.6674832927166544,0.9863565607545097,0
West Bengal,Barddhaman,8923,2201,11,11135,0.801347103726987,0.1976650202065559,0.000987876066457117,1011.2727272635339,Child-Heavy,0.5334529295344492,0.999012123933543,0
West Bengal,Bardhaman,570,204,1,775,0.7354838709677419,0.2632258064516129,0.0012903225806451613,773.9999999226,Child-Heavy,0.5652710059169088,0.9987096774193549,4
West Bengal,Birbhum,11830,1859,101,13790,0.8578680203045685,0.13480783176214647,0.007324147933284989,135.53465346521233,Child-Heavy,0.6701686908898746,0.992675852066715,0
West Bengal,Cooch Behar,5119,2312,204,7635,0.6704649639816634,0.30281597904387686,0.026719056974459726,36.42647058821744,Child-Heavy,1.6360673995628496,0.9732809430255402,0
West Bengal,Coochbehar,1560,1064,146,2770,0.5631768953068592,0.384115523465704,0.05270758122743682,17.972602739713718,Child-Heavy,1.5869505991019766,0.9472924187725632,0
West Bengal,Dakshin Dinajpur,4269,880,88,5237,0.8151613519190376,0.16803513461905673,0.016803513461905673,58.51136363629715,Child-Heavy,0.6480020121873709,0.9831964865380943,0
West Bengal,Darjeeling,3513,2395,678,6586,0.5334041907075615,0.36365016702095354,0.10294564227148496,8.713864306783375,Child-Heavy,2.395745399911204,0.897054357728515,1
West Bengal,Darjiling,240,73,1,314,0.7643312101910829,0.23248407643312102,0.0031847133757961785,312.9999999687,Child-Heavy,0.6732814682279016,0.9968152866242039,4
West Bengal,Dinajpur Dakshin,480,252,34,766,0.6266318537859008,0.3289817232375979,0.044386422976501305,21.52941176464256,Child-Heavy,0.0,0.9556135770234987,4
West Bengal,Dinajpur Uttar,2252,1441,199,3892,0.578622816032888,0.37024665981500515,0.051130524152106886,18.557788944714293,Child-Heavy,0.9083937013911128,0.9488694758478932,0
West Bengal,East Midnapore,1121,206,1,1328,0.8441265060240963,0.15512048192771086,0.0007530120481927711,1326.9999998673,Child-Heavy,0.617266208118818,0.9992469879518072,4
West Bengal,Haora,1182,560,1,1743,0.6781411359724613,0.321285140562249,0.0005737234652897303,1741.9999998258,Child-Heavy,0.568072564520801,0.9994262765347103,0
West Bengal,Hooghly,10289,3601,294,14184,0.7253948110547095,0.25387760857304004,0.020727580372250424,47.24489795916761,Child-Heavy,0.5852718026963042,0.9792724196277496,0
West Bengal,Howrah,5369,2064,104,7537,0.7123523948520631,0.27384901154305424,0.01379859360488258,71.47115384608512,Child-Heavy,0.645032210685515,0.9862014063951174,0
West Bengal,Hugli,61,22,0,83,0.7349397590361446,0.26506024096385544,0.0,830000000000.0,Child-Heavy,0.5626077921981015,1.0,4
West Bengal,Jalpaiguri,4579,3686,454,8719,0.5251749053790572,0.4227549030852162,0.052070191535726576,18.204845814973964,Child-Heavy,1.1254958119645588,0.9479298084642733,0
West Bengal,Jhargram,420,100,38,558,0.7526881720430108,0.17921146953405018,0.06810035842293907,13.684210526279777,Child-Heavy,1.0857130167258533,0.931899641577061,4
West Bengal,Kalimpong,138,154,100,392,0.3520408163265306,0.39285714285714285,0.25510204081632654,2.91999999999708,Child-Heavy,3.2948734473834334,0.7448979591836735,3
West Bengal,Koch Bihar,905,448,5,1358,0.666421207658321,0.32989690721649484,0.003681885125184094,270.599999994588,Child-Heavy,0.6194418879884876,0.9963181148748159,4
West Bengal,Kolkata,4688,4325,620,9633,0.48666043807744214,0.44897747326897125,0.06436208865358663,14.537096774191202,Child-Heavy,0.9812509097075018,0.9356379113464134,0
West Bengal,Malda,9393,3232,72,12697,0.7397810506418839,0.2545483185004332,0.005670630857682917,175.34722222197868,Child-Heavy,0.5932799499655533,0.9943293691423172,0
West Bengal,Maldah,525,240,0,765,0.6862745098039216,0.3137254901960784,0.0,7650000000000.0,Child-Heavy,0.7452763231188991,1.0,4
West Bengal,Medinipur West,285,217,20,522,0.5459770114942529,0.4157088122605364,0.038314176245210725,25.099999999874502,Child-Heavy,0.7531635447118196,0.9616858237547894,4
West Bengal,Murshidabad,29422,4077,84,33583,0.8760980257868565,0.12140070869189769,0.0025012655212458684,398.7976190471443,Child-Heavy,0.5931033355808883,0.9974987344787541,0
West Bengal,Nadia,12599,3520,754,16873,0.7466959046998163,0.2086173176080128,0.04468677769217092,21.3779840848778,Child-Heavy,1.1116643964120392,0.9553132223078291,0
West Bengal,North 24 Parganas,18924,5008,1075,25007,0.7567481105290519,0.2002639261006918,0.04298796337025633,22.262325581393277,Child-Heavy,0.6364733395715159,0.9570120366297437,0
West Bengal,North Dinajpur,146,52,0,198,0.7373737373737373,0.26262626262626265,0.0,1980000000000.0,Child-Heavy,0.784851301487545,1.0,4
West Bengal,North Twenty Four Parganas,574,159,1,734,0.782016348773842,0.21662125340599456,0.0013623978201634877,732.9999999267,Child-Heavy,0.6010333445810992,0.9986376021798365,4
West Bengal,Paschim Bardhaman,423,184,62,669,0.6322869955156951,0.2750373692077728,0.09267563527653214,9.79032258062937,Child-Heavy,0.828185534082848,0.9073243647234679,4
West Bengal,Paschim Medinipur,11094,2934,118,14146,0.7842499646543193,0.20740845468683727,0.00834158065884349,118.88135593210264,Child-Heavy,0.5341989268226048,0.9916584193411566,0
West Bengal,Purba Bardhaman,973,168,48,1189,0.8183347350714887,0.14129520605550883,0.040370058873002525,23.77083333328381,Child-Heavy,0.6224133522445664,0.9596299411269975,4
West Bengal,Purba Medinipur,9561,950,40,10551,0.9061700312766563,0.09003885887593593,0.0037911098474078288,262.77499999934304,Child-Heavy,0.5528244685863408,0.9962088901525923,0
West Bengal,Purulia,330,164,0,494,0.6680161943319838,0.3319838056680162,0.0,4940000000000.0,Child-Heavy,0.7130320354186385,1.0,4
West Bengal,Puruliya,7702,2746,97,10545,0.730393551446183,0.26040777619724986,0.009198672356567093,107.71134020607452,Child-Heavy,0.582194844849951,0.9908013276434329,0
West Bengal,South 24 Parganas,18598,6165,219,24982,0.7444560083259947,0.24677767992954927,0.008766311744456008,113.07305936067897,Child-Heavy,0.6509767988633555,0.9912336882555439,0
West Bengal,South Dinajpur,170,23,0,193,0.8808290155440415,0.11917098445595854,0.0,1930000000000.0,Child-Heavy,0.8005953840596436,1.0,4
West Bengal,South Twenty Four Parganas,1247,455,4,1706,0.7309495896834701,0.26670574443141853,0.0023446658851113715,425.4999999893625,Child-Heavy,0.8479450782552151,0.9976553341148886,0
West Bengal,Uttar Dinajpur,14095,5977,267,20339,0.6930035891636757,0.2938689217758985,0.013127489060425783,75.17602996251867,Child-Heavy,1.0427286736402062,0.9868725109395742,0
West Bengal,West Midnapore,675,228,2,905,0.7458563535911602,0.25193370165745854,0.0022099447513812156,451.499999977425,Child-Heavy,0.7327165371412817,0.9977900552486187,4
