state,district,age_0_5,age_5_17,age_18_greater,total_enrol,child_enrol_share,bio_5_17,bio_17_plus,total_bio,demo_5_17,demo_17_plus,total_demo,total_updates,child_updates,child_update_share,child_gap,update_intensity
Jharkhand,Ramgarh,1902.0,1066.0,11.0,2979.0,0.9963074857334676,17337.0,19900.0,37237.0,2377.0,33083.0,35460.0,72697.0,19714.0,0.2711803788326891,-0.7251271069007785,24.40315542128231
Jharkhand,Ranchi,9318.0,4613.0,334.0,14265.0,0.9765860497721697,61673.0,116101.0,177774.0,8306.0,95347.0,103653.0,281427.0,69979.0,0.24865773362186286,-0.7279283161503068,19.728496319663513
Jharkhand,Sahebganj,3636.0,2670.0,15.0,6321.0,0.9976269577598481,36759.0,27666.0,64425.0,4750.0,60999.0,65749.0,130174.0,41509.0,0.318873200485504,-0.6787537572743441,20.59389337130201
Jharkhand,Sahibganj,187.0,178.0,0.0,365.0,1.0,654.0,1443.0,2097.0,150.0,2506.0,2656.0,4753.0,804.0,0.16915632232274352,-0.8308436776772565,13.021917808219179
Jharkhand,Seraikela-Kharsawan,2398.0,961.0,30.0,3389.0,0.9911478312186486,29138.0,35036.0,64174.0,2085.0,26654.0,28739.0,92913.0,31223.0,0.3360455479857501,-0.6551022832328985,27.416051932723516
Jharkhand,Seraikela-kharsawan,545.0,316.0,0.0,861.0,1.0,2760.0,11654.0,14414.0,144.0,5818.0,5962.0,20376.0,2904.0,0.1425206124852768,-0.8574793875147232,23.665505226480835
Jharkhand,Simdega,1472.0,594.0,13.0,2079.0,0.9937469937469937,20497.0,42214.0,62711.0,1750.0,24335.0,26085.0,88796.0,22247.0,0.25054056489031035,-0.7432064288566833,42.71091871091871
Jharkhand,West Singhbhum,4211.0,2589.0,48.0,6848.0,0.9929906542056075,58306.0,72880.0,131186.0,4033.0,55272.0,59305.0,190491.0,62339.0,0.3272543059777102,-0.6657363482278973,27.81702686915888
Karnataka,Bagalkot,6158.0,900.0,84.0,7142.0,0.9882385886306356,39884.0,37250.0,77134.0,14788.0,37873.0,52661.0,129795.0,54672.0,0.4212180746561886,-0.5670205139744471,18.173480817698124
Karnataka,Bagalkot *,218.0,31.0,0.0,249.0,1.0,439.0,1286.0,1725.0,164.0,1032.0,1196.0,2921.0,603.0,0.2064361520027388,-0.7935638479972612,11.730923694779117
Karnataka,Ballari,2450.0,267.0,64.0,2781.0,0.9769866954332974,25151.0,12209.0,37360.0,4784.0,19615.0,24399.0,61759.0,29935.0,0.4847066824268528,-0.49228001300644464,22.207479323984177
Karnataka,Bangalore,5776.0,1236.0,4.0,7016.0,0.999429874572406,51767.0,147212.0,198979.0,3869.0,47973.0,51842.0,250821.0,55636.0,0.22181555770848532,-0.7776143168639207,35.7498574686431
Karnataka,Bangalore Rural,2251.0,267.0,126.0,2644.0,0.9523449319213313,18760.0,19275.0,38035.0,5713.0,42521.0,48234.0,86269.0,24473.0,0.28368243517370084,-0.6686624967476305,32.62821482602118
Karnataka,Belagavi,7063.0,622.0,120.0,7805.0,0.9846252402306214,52855.0,26146.0,79001.0,12963.0,41358.0,54321.0,133322.0,65818.0,0.49367696254181603,-0.49094827768880533,17.081614349775784
Karnataka,Belgaum,5861.0,880.0,2.0,6743.0,0.9997033961144891,44316.0,66753.0,111069.0,12122.0,50900.0,63022.0,174091.0,56438.0,0.3241867758815792,-0.6755166202329099,25.818033516239062
Karnataka,Bellary,3623.0,596.0,1.0,4220.0,0.9997630331753554,29044.0,39203.0,68247.0,3524.0,23856.0,27380.0,95627.0,32568.0,0.3405732690558106,-0.6591897641195448,22.66042654028436
Karnataka,Bengaluru,20441.0,6732.0,3807.0,30980.0,0.8771142672692059,144086.0,152989.0,297075.0,38541.0,265383.0,303924.0,600999.0,182627.0,0.3038723858109581,-0.5732418814582478,19.399580374435118
Karnataka,Bengaluru Rural,1439.0,730.0,621.0,2790.0,0.7774193548387097,5.0,5.0,10.0,8.0,71.0,79.0,89.0,13.0,0.14606741573033707,-0.6313519391083726,0.03189964157706093
Karnataka,Bengaluru South,15.0,183.0,5.0,203.0,0.9753694581280788,23.0,123.0,146.0,326.0,3388.0,3714.0,3860.0,349.0,0.09041450777202073,-0.8849549503560581,19.014778325123153
Karnataka,Bengaluru Urban,12111.0,7167.0,3796.0,23074.0,0.8354858282049059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8354858282049059,0.0
Karnataka,Bidar,3960.0,896.0,64.0,4920.0,0.9869918699186991,38406.0,41302.0,79708.0,6398.0,36661.0,43059.0,122767.0,44804.0,0.3649514934795181,-0.6220403764391811,24.952642276422765
Karnataka,Bijapur,3296.0,930.0,5.0,4231.0,0.9988182462774757,20574.0,34536.0,55110.0,5441.0,24941.0,30382.0,85492.0,26015.0,0.30429747812660835,-0.6945207681508674,20.206097849208223
Karnataka,Bijapur(KAR),3.0,0.0,0.0,3.0,1.0,3.0,10.0,13.0,0.0,1.0,1.0,14.0,3.0,0.21428571428571427,-0.7857142857142857,4.666666666666667
Karnataka,Chamarajanagar,232.0,17.0,0.0,249.0,1.0,445.0,1400.0,1845.0,85.0,1025.0,1110.0,2955.0,530.0,0.1793570219966159,-0.8206429780033841,11.867469879518072
Karnataka,Chamarajanagar *,23.0,0.0,0.0,23.0,1.0,16.0,46.0,62.0,5.0,51.0,56.0,118.0,21.0,0.17796610169491525,-0.8220338983050848,5.130434782608695
Karnataka,Chamrajanagar,1988.0,216.0,23.0,2227.0,0.9896722047597665,15916.0,13049.0,28965.0,2226.0,12985.0,15211.0,44176.0,18142.0,0.4106754798985875,-0.5789967248611789,19.836551414458913
Karnataka,Chamrajnagar,356.0,24.0,0.0,380.0,1.0,603.0,1649.0,2252.0,147.0,1789.0,1936.0,4188.0,750.0,0.17908309455587393,-0.8209169054441261,11.021052631578947
Karnataka,Chickmagalur,1129.0,102.0,0.0,1231.0,1.0,6808.0,15111.0,21919.0,886.0,9598.0,10484.0,32403.0,7694.0,0.23744714995525107,-0.7625528500447489,26.322502030869213
Karnataka,Chikkaballapur,2842.0,296.0,14.0,3152.0,0.9955583756345178,21218.0,20715.0,41933.0,4231.0,31990.0,36221.0,78154.0,25449.0,0.3256263275072293,-0.6699320481272885,24.79505076142132
Karnataka,Chikkamagaluru,1018.0,95.0,38.0,1151.0,0.9669852302345786,9401.0,5775.0,15176.0,1805.0,9284.0,11089.0,26265.0,11206.0,0.4266514372739387,-0.5403337929606399,22.81928757602085
Karnataka,Chikmagalur,145.0,9.0,0.0,154.0,1.0,201.0,1184.0,1385.0,42.0,670.0,712.0,2097.0,243.0,0.11587982832618025,-0.8841201716738197,13.616883116883116
Karnataka,Chitradurga,4042.0,326.0,45.0,4413.0,0.9898028552005439,29756.0,31471.0,61227.0,6123.0,41218.0,47341.0,108568.0,35879.0,0.3304749097339916,-0.6593279454665524,24.601858146385677
Karnataka,Dakshina Kannada,5896.0,530.0,79.0,6505.0,0.9878554957724827,38932.0,39119.0,78051.0,7839.0,48563.0,56402.0,134453.0,46771.0,0.34786133444400646,-0.6399941613284762,20.669177555726364
Karnataka,Davanagere,437.0,46.0,0.0,483.0,1.0,806.0,5445.0,6251.0,182.0,3004.0,3186.0,9437.0,988.0,0.1046942884391226,-0.8953057115608773,19.538302277432713
Karnataka,Davangere,4416.0,352.0,45.0,4813.0,0.9906503220444629,39870.0,49562.0,89432.0,5459.0,28314.0,33773.0,123205.0,45329.0,0.3679152631792541,-0.6227350588652087,25.598379389154374
Karnataka,Dharwad,4733.0,351.0,19.0,5103.0,0.9962766999804037,41268.0,46553.0,87821.0,11753.0,43366.0,55119.0,142940.0,53021.0,0.37093185952147756,-0.6253448404589261,28.010973936899862
Karnataka,Gadag,4088.0,349.0,20.0,4457.0,0.9955126766883554,22744.0,17981.0,40725.0,7989.0,20755.0,28744.0,69469.0,30733.0,0.4423987677957074,-0.553113908892648,15.58649315683195
Karnataka,Gadag *,135.0,10.0,0.0,145.0,1.0,383.0,957.0,1340.0,149.0,698.0,847.0,2187.0,532.0,0.24325560128029264,-0.7567443987197073,15.082758620689654
Karnataka,Gulbarga,3650.0,703.0,3.0,4356.0,0.9993112947658402,21236.0,43229.0,64465.0,2688.0,21011.0,23699.0,88164.0,23924.0,0.2713579238691529,-0.7279533708966873,20.239669421487605
Karnataka,Hasan,944.0,49.0,0.0,993.0,1.0,2167.0,7515.0,9682.0,466.0,8102.0,8568.0,18250.0,2633.0,0.14427397260273972,-0.8557260273972602,18.37865055387714
Karnataka,Hassan,2333.0,142.0,19.0,2494.0,0.9923817161186849,27002.0,20010.0,47012.0,5817.0,33029.0,38846.0,85858.0,32819.0,0.3822474318060053,-0.6101342843126796,34.42582197273456
Karnataka,Haveri,3917.0,266.0,59.0,4242.0,0.9860914662894861,34207.0,34121.0,68328.0,14289.0,43341.0,57630.0,125958.0,48496.0,0.3850172279648772,-0.6010742383246088,29.693069306930692
Karnataka,Haveri *,111.0,6.0,0.0,117.0,1.0,333.0,1084.0,1417.0,150.0,814.0,964.0,2381.0,483.0,0.20285594288114236,-0.7971440571188576,20.35042735042735
Karnataka,Kalaburagi,4096.0,602.0,84.0,4782.0,0.9824341279799247,45175.0,24962.0,70137.0,8200.0,32020.0,40220.0,110357.0,53375.0,0.4836575840227625,-0.4987765439571622,23.077582601421998
Karnataka,Kodagu,1095.0,75.0,41.0,1211.0,0.9661436829066887,8269.0,9036.0,17305.0,1140.0,10341.0,11481.0,28786.0,9409.0,0.32686027930243866,-0.6392834036042501,23.77043765483072
Karnataka,Kolar,3841.0,314.0,31.0,4186.0,0.9925943621595795,31388.0,32895.0,64283.0,6189.0,41076.0,47265.0,111548.0,37577.0,0.336868433320185,-0.6557259288393945,26.64787386526517
Karnataka,Koppal,4752.0,650.0,49.0,5451.0,0.991010823702073,31753.0,28059.0,59812.0,8068.0,35331.0,43399.0,103211.0,39821.0,0.3858212787396692,-0.6051895449624038,18.934323977251882
Karnataka,Mandya,3401.0,150.0,43.0,3594.0,0.9880356149137451,31387.0,34392.0,65779.0,4101.0,36160.0,40261.0,106040.0,35488.0,0.33466616371180685,-0.6533694512019383,29.504730105731774
Karnataka,Mysore,2857.0,214.0,2.0,3073.0,0.9993491701919948,17825.0,36693.0,54518.0,1542.0,19689.0,21231.0,75749.0,19367.0,0.25567334222233956,-0.7436758279696551,24.6498535632932
Karnataka,Mysuru,3650.0,463.0,248.0,4361.0,0.9431323091034166,32289.0,22300.0,54589.0,4695.0,32490.0,37185.0,91774.0,36984.0,0.4029899535816244,-0.5401423555217921,21.044255904609035
Karnataka,Raichur,7619.0,2056.0,104.0,9779.0,0.9893649657429185,53880.0,56997.0,110877.0,7377.0,40787.0,48164.0,159041.0,61257.0,0.38516483171006216,-0.6042001340328564,16.263523877697107
Karnataka,Ramanagar,2559.0,379.0,11.0,2949.0,0.9962699220074601,20055.0,20867.0,40922.0,3637.0,31197.0,34834.0,75756.0,23692.0,0.31274090501082424,-0.6835290169966359,25.688708036622582
Karnataka,Ramanagara,168.0,24.0,12.0,204.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9411764705882353,0.0
Karnataka,Shimoga,2111.0,149.0,0.0,2260.0,1.0,7443.0,19406.0,26849.0,1163.0,14351.0,15514.0,42363.0,8606.0,0.20314897434081627,-0.7968510256591838,18.744690265486724
Karnataka,Shivamogga,2004.0,182.0,43.0,2229.0,0.9807088380439659,21668.0,11986.0,33654.0,4526.0,20225.0,24751.0,58405.0,26194.0,0.448488999229518,-0.5322198388144479,26.20233288470166
Karnataka,Tumakuru,2792.0,161.0,47.0,3000.0,0.9843333333333333,26620.0,16941.0,43561.0,4312.0,24113.0,28425.0,71986.0,30932.0,0.42969466285110997,-0.5546386704822233,23.995333333333335
Karnataka,Tumkur,2754.0,188.0,0.0,2942.0,1.0,20241.0,44520.0,64761.0,2750.0,23550.0,26300.0,91061.0,22991.0,0.25247910741151536,-0.7475208925884846,30.952073419442556
Karnataka,Udupi,3338.0,210.0,43.0,3591.0,0.9880256196045669,20128.0,14497.0,34625.0,3944.0,23431.0,27375.0,62000.0,24072.0,0.38825806451612904,-0.5997675550884378,17.265385686438318
Karnataka,Udupi *,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,0.5,-0.5,2.0
Karnataka,Uttara Kannada,3219.0,221.0,30.0,3470.0,0.9913544668587896,23598.0,19558.0,43156.0,4134.0,26497.0,30631.0,73787.0,27732.0,0.37583856234838114,-0.6155159045104084,21.264265129682997
Karnataka,Vijayanagara,1822.0,241.0,56.0,2119.0,0.9735724398301085,5607.0,14341.0,19948.0,2066.0,12626.0,14692.0,34640.0,7673.0,0.22150692840646652,-0.7520655114236421,16.347333647947146
Karnataka,Vijayapura,4662.0,842.0,92.0,5596.0,0.9835596854896355,35601.0,17491.0,53092.0,8945.0,23026.0,31971.0,85063.0,44546.0,0.5236824471274232,-0.4598772383622123,15.200679056468907
Karnataka,Yadgir,4847.0,1300.0,111.0,6258.0,0.9822627037392138,32589.0,28313.0,60902.0,7003.0,26331.0,33334.0,94236.0,39592.0,0.42013667812725497,-0.5621260256119588,15.058485139022052
Karnataka,yadgir,573.0,116.0,0.0,689.0,1.0,856.0,3425.0,4281.0,217.0,1882.0,2099.0,6380.0,1073.0,0.16818181818181818,-0.8318181818181818,9.259796806966618
Kerala,Alappuzha,2536.0,892.0,131.0,3559.0,0.9631919078392807,34603.0,53026.0,87629.0,2640.0,34195.0,36835.0,124464.0,37243.0,0.29922708574366885,-0.6639648220956118,34.97162124192189
Kerala,Ernakulam,4185.0,1807.0,332.0,6324.0,0.9475015812776724,61215.0,87540.0,148755.0,5733.0,60474.0,66207.0,214962.0,66948.0,0.31144109191391967,-0.6360604893637527,33.99146110056926
Kerala,Idukki,1399.0,271.0,28.0,1698.0,0.983510011778563,19715.0,28218.0,47933.0,1528.0,13964.0,15492.0,63425.0,21243.0,0.33493102089081594,-0.6485789908877471,37.3527679623086
Kerala,Kannur,4013.0,1722.0,230.0,5965.0,0.961441743503772,49177.0,70222.0,119399.0,4639.0,53071.0,57710.0,177109.0,53816.0,0.3038580761000288,-0.6575836674037432,29.691366303436713
Kerala,Kasaragod,2695.0,798.0,62.0,3555.0,0.9825597749648383,36306.0,35450.0,71756.0,2451.0,25907.0,28358.0,100114.0,38757.0,0.38712867331242384,-0.5954311016524144,28.161462728551335
Kerala,Kasargod,251.0,64.0,0.0,315.0,1.0,211.0,1927.0,2138.0,34.0,1835.0,1869.0,4007.0,245.0,0.06114299975043674,-0.9388570002495633,12.72063492063492
Kerala,Kollam,3814.0,1042.0,213.0,5069.0,0.9579798776879069,50033.0,77278.0,127311.0,4498.0,48602.0,53100.0,180411.0,54531.0,0.3022598400319271,-0.6557200376559799,35.59104359834287
Kerala,Kottayam,2465.0,804.0,52.0,3321.0,0.9843420656428786,30704.0,47511.0,78215.0,2352.0,27858.0,30210.0,108425.0,33056.0,0.30487433709937745,-0.6794677285435011,32.64829870520927
Kerala,Kozhikode,4587.0,1914.0,203.0,6704.0,0.9697195704057279,61123.0,91063.0,152186.0,9275.0,80652.0,89927.0,242113.0,70398.0,0.29076505598625435,-0.6789545144194735,36.114707637231504
Kerala,Malappuram,10205.0,4116.0,246.0,14567.0,0.9831125145877668,96696.0,127313.0,224009.0,10011.0,142379.0,152390.0,376399.0,106707.0,0.28349437697762214,-0.6996181376101447,25.83915699869568
Kerala,Palakkad,5174.0,1381.0,169.0,6724.0,0.9748661511005354,61028.0,98819.0,159847.0,3894.0,46102.0,49996.0,209843.0,64922.0,0.30938368208613104,-0.6654824690144043,31.208060678167758
Kerala,Pathanamthitta,1398.0,480.0,73.0,1951.0,0.9625832906201948,20056.0,39314.0,59370.0,1955.0,19080.0,21035.0,80405.0,22011.0,0.27375163236117156,-0.6888316582590233,41.21219887237314
Kerala,Thiruvananthapuram,4836.0,1394.0,433.0,6663.0,0.935014257841813,55721.0,93096.0,148817.0,5373.0,59565.0,64938.0,213755.0,61094.0,0.28581319735210875,-0.6492010604897043,32.08089449197058
Kerala,Thrissur,4914.0,1672.0,485.0,7071.0,0.9314099844435016,58766.0,86746.0,145512.0,4994.0,53826.0,58820.0,204332.0,63760.0,0.3120411878707202,-0.6193687965727814,28.897185688021498
Kerala,Wayanad,1265.0,233.0,18.0,1516.0,0.9881266490765171,12585.0,24268.0,36853.0,1687.0,16378.0,18065.0,54918.0,14272.0,0.259878364106486,-0.7282482849700311,36.22559366754617
Ladakh,Kargil,365.0,120.0,7.0,492.0,0.9857723577235772,1711.0,1231.0,2942.0,701.0,1788.0,2489.0,5431.0,2412.0,0.44411710550543176,-0.5416552522181455,11.038617886178862
Ladakh,Leh,101.0,13.0,11.0,125.0,0.912,1098.0,1723.0,2821.0,674.0,2572.0,3246.0,6067.0,1772.0,0.2920718641832866,-0.6199281358167135,48.536
Lakshadweep,Lakshadweep,192.0,10.0,1.0,203.0,0.9950738916256158,2226.0,2594.0,4820.0,170.0,1006.0,1176.0,5996.0,2396.0,0.39959973315543695,-0.5954741584701788,29.536945812807883
Madanapalle,Kadiri Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
Madhya Pradesh,Agar Malwa,2087.0,421.0,29.0,2537.0,0.9885691761923532,5721.0,11092.0,16813.0,965.0,8919.0,9884.0,26697.0,6686.0,0.2504401243585422,-0.7381290518338111,10.52305873078439
Madhya Pradesh,Alirajpur,3251.0,3390.0,369.0,7010.0,0.9473609129814551,33490.0,28643.0,62133.0,2001.0,19593.0,21594.0,83727.0,35491.0,0.4238895457857083,-0.5234713671957467,11.943937232524965
Madhya Pradesh,Anuppur,2864.0,349.0,13.0,3226.0,0.9959702417854929,31994.0,39356.0,71350.0,3847.0,22348.0,26195.0,97545.0,35841.0,0.3674304167307397,-0.6285398250547531,30.237135771853687
Madhya Pradesh,Ashok Nagar,3726.0,1285.0,167.0,5178.0,0.9677481653147934,44837.0,29539.0,74376.0,6092.0,38925.0,45017.0,119393.0,50929.0,0.42656604658564573,-0.5411821187291477,23.05774430281962
Madhya Pradesh,Ashoknagar,1594.0,1323.0,94.0,3011.0,0.9687811358352707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9687811358352707,0.0
Madhya Pradesh,Balaghat,6237.0,540.0,28.0,6805.0,0.9958853783982365,72713.0,54049.0,126762.0,13036.0,66256.0,79292.0,206054.0,85749.0,0.4161481941626952,-0.5797371842355413,30.27979426891991
Madhya Pradesh,Barwani,12801.0,8355.0,667.0,21823.0,0.9694359162351648,78193.0,65234.0,143427.0,12569.0,70190.0,82759.0,226186.0,90762.0,0.4012715198995517,-0.5681643963356131,10.364569490904092
Madhya Pradesh,Betul,6829.0,1207.0,130.0,8166.0,0.9840803330884154,69579.0,86243.0,155822.0,10942.0,37304.0,48246.0,204068.0,80521.0,0.3945792578944273,-0.589501075193988,24.989958363948077
Madhya Pradesh,Bhind,8483.0,4845.0,639.0,13967.0,0.9542493019259684,51439.0,31926.0,83365.0,8411.0,49605.0,58016.0,141381.0,59850.0,0.4233242090521357,-0.5309250928738327,10.122503042886805
Madhya Pradesh,Bhopal,11256.0,1452.0,154.0,12862.0,0.9880267454517182,89809.0,96629.0,186438.0,10700.0,80164.0,90864.0,277302.0,100509.0,0.3624532098578445,-0.6255735355938736,21.55978852433525
Madhya Pradesh,Burhanpur,6542.0,2759.0,388.0,9689.0,0.9599545876767468,33915.0,40226.0,74141.0,3248.0,13295.0,16543.0,90684.0,37163.0,0.4098076838251511,-0.5501469038515957,9.3594798224791
Madhya Pradesh,Chhatarpur,11504.0,5965.0,367.0,17836.0,0.9794236375869029,89515.0,69016.0,158531.0,11821.0,68037.0,79858.0,238389.0,101336.0,0.42508672799499975,-0.5543369095919031,13.365608880915003
Madhya Pradesh,Chhindwara,8308.0,625.0,48.0,8981.0,0.9946553835875738,63350.0,76841.0,140191.0,16975.0,72447.0,89422.0,229613.0,80325.0,0.3498277536550631,-0.6448276299325106,25.56652933971718
Madhya Pradesh,Damoh,5081.0,938.0,47.0,6066.0,0.9922518958127267,74879.0,59604.0,134483.0,7014.0,48440.0,55454.0,189937.0,81893.0,0.4311587526390329,-0.5610931431736937,31.311737553577316
Madhya Pradesh,Datia,3995.0,1805.0,43.0,5843.0,0.9926407667294198,27648.0,19386.0,47034.0,5168.0,31277.0,36445.0,83479.0,32816.0,0.3931048527174499,-0.5995359140119699,14.287010097552628
Madhya Pradesh,Dewas,8393.0,1958.0,91.0,10442.0,0.9912851944072016,56452.0,63449.0,119901.0,5450.0,41799.0,47249.0,167150.0,61902.0,0.37033801974274605,-0.6209471746644556,16.007469833365256
Madhya Pradesh,Dhar,8734.0,3553.0,425.0,12712.0,0.9665670232850849,77936.0,68455.0,146391.0,12026.0,75429.0,87455.0,233846.0,89962.0,0.38470617414879876,-0.5818608491362862,18.395689112649464
Madhya Pradesh,Dindori,2409.0,249.0,1.0,2659.0,0.9996239187664535,33514.0,27962.0,61476.0,8508.0,38909.0,47417.0,108893.0,42022.0,0.38590175677040767,-0.6137221619960458,40.95261376457315
Madhya Pradesh,East Nimar,2338.0,1500.0,21.0,3859.0,0.9945581756931847,10364.0,29999.0,40363.0,1078.0,8529.0,9607.0,49970.0,11442.0,0.2289773864318591,-0.7655807892613256,12.948950505312258
Madhya Pradesh,Guna,7496.0,2249.0,66.0,9811.0,0.993272856997248,80661.0,52225.0,132886.0,5429.0,47524.0,52953.0,185839.0,86090.0,0.46325044796840276,-0.5300224090288452,18.941901946794413
Madhya Pradesh,Gwalior,12110.0,5602.0,830.0,18542.0,0.955236759788588,69790.0,57330.0,127120.0,11375.0,70344.0,81719.0,208839.0,81165.0,0.3886486719434588,-0.5665880878451293,11.26302448495308
Madhya Pradesh,Harda,1733.0,383.0,18.0,2134.0,0.9915651358950328,18957.0,18812.0,37769.0,1551.0,8616.0,10167.0,47936.0,20508.0,0.4278204272363151,-0.5637447086587177,22.462980318650423
Madhya Pradesh,Harda *,503.0,107.0,0.0,610.0,1.0,2126.0,8046.0,10172.0,163.0,1931.0,2094.0,12266.0,2289.0,0.18661340290233164,-0.8133865970976684,20.108196721311476
Madhya Pradesh,Hoshangabad,5158.0,812.0,12.0,5982.0,0.9979939819458375,45218.0,51838.0,97056.0,2118.0,10285.0,12403.0,109459.0,47336.0,0.43245416091870015,-0.5655398210271374,18.29806084921431
Madhya Pradesh,Indore,16685.0,5009.0,609.0,22303.0,0.9726942563780657,108940.0,112684.0,221624.0,23118.0,163569.0,186687.0,408311.0,132058.0,0.32342503630810826,-0.6492692200699575,18.30744742859705
Madhya Pradesh,Jabalpur,10653.0,1713.0,101.0,12467.0,0.9918986123365685,82138.0,76526.0,158664.0,9313.0,82738.0,92051.0,250715.0,91451.0,0.3647607841573101,-0.6271378281792583,20.11029116868533
Madhya Pradesh,Jhabua,6586.0,6570.0,332.0,13488.0,0.9753855278766311,50578.0,38148.0,88726.0,3897.0,37565.0,41462.0,130188.0,54475.0,0.41843334255077275,-0.5569521853258583,9.652135231316725
Madhya Pradesh,Katni,8413.0,2410.0,118.0,10941.0,0.9892148798098894,53755.0,44697.0,98452.0,8994.0,47948.0,56942.0,155394.0,62749.0,0.40380580974812413,-0.5854090700617653,14.202906498491911
Madhya Pradesh,Khandwa,3207.0,1232.0,82.0,4521.0,0.9818624198186242,36298.0,22720.0,59018.0,4171.0,13559.0,17730.0,76748.0,40469.0,0.5272971282639287,-0.4545652915546955,16.975890289758905
Madhya Pradesh,Khargone,9870.0,4663.0,506.0,15039.0,0.9663541458873596,81463.0,87738.0,169201.0,5395.0,35585.0,40980.0,210181.0,86858.0,0.4132533387889486,-0.5531008070984109,13.975729769266573
Madhya Pradesh,Maihar,378.0,20.0,20.0,418.0,0.9521531100478469,196.0,1325.0,1521.0,195.0,3822.0,4017.0,5538.0,391.0,0.07060310581437342,-0.8815500042334734,13.248803827751196
Madhya Pradesh,Mandla,4645.0,261.0,5.0,4911.0,0.9989818774180411,34924.0,27323.0,62247.0,10371.0,46610.0,56981.0,119228.0,45295.0,0.37990237192605764,-0.6190795054919835,24.27774384035838
Madhya Pradesh,Mandsaur,7444.0,808.0,24.0,8276.0,0.9971000483325277,46973.0,45487.0,92460.0,10108.0,43947.0,54055.0,146515.0,57081.0,0.38959150940176773,-0.60750853893076,17.703600773320446
Madhya Pradesh,Mauganj,379.0,58.0,1.0,438.0,0.997716894977169,83.0,978.0,1061.0,169.0,3917.0,4086.0,5147.0,252.0,0.04896055954925199,-0.9487563354279169,11.751141552511415
Madhya Pradesh,Morena,14064.0,7647.0,670.0,22381.0,0.9700638934810777,94466.0,51093.0,145559.0,15081.0,95336.0,110417.0,255976.0,109547.0,0.4279580898209207,-0.5421058036601569,11.43720119744426
Madhya Pradesh,Narmadapuram,608.0,100.0,29.0,737.0,0.9606512890094979,1420.0,5430.0,6850.0,489.0,5420.0,5909.0,12759.0,1909.0,0.1496198761658437,-0.8110314128436542,17.312075983717776
Madhya Pradesh,Narsimhapur,966.0,223.0,0.0,1189.0,1.0,2685.0,7663.0,10348.0,298.0,3988.0,4286.0,14634.0,2983.0,0.2038403717370507,-0.7961596282629493,12.307821698906645
Madhya Pradesh,Narsinghpur,3860.0,1222.0,92.0,5174.0,0.9822187862388867,38006.0,25111.0,63117.0,3937.0,22260.0,26197.0,89314.0,41943.0,0.4696128266565152,-0.5126059595823715,17.2620796289138
Madhya Pradesh,Neemuch,4183.0,764.0,17.0,4964.0,0.9965753424657534,34879.0,22132.0,57011.0,5214.0,31762.0,36976.0,93987.0,40093.0,0.4265802717397087,-0.5699950707260447,18.933722804190168
Madhya Pradesh,Niwari,117.0,16.0,9.0,142.0,0.9366197183098591,1194.0,1101.0,2295.0,154.0,1585.0,1739.0,4034.0,1348.0,0.3341596430342092,-0.6024600752756499,28.408450704225352
Madhya Pradesh,Pandhurna,66.0,4.0,28.0,98.0,0.7142857142857143,78.0,299.0,377.0,60.0,761.0,821.0,1198.0,138.0,0.11519198664440734,-0.599093727641307,12.224489795918368
Madhya Pradesh,Panna,6807.0,2404.0,128.0,9339.0,0.9862940357640004,53832.0,44207.0,98039.0,4984.0,37841.0,42825.0,140864.0,58816.0,0.4175374829622899,-0.5687565528017106,15.083413641717529
Madhya Pradesh,Raisen,6215.0,1230.0,122.0,7567.0,0.9838773622307387,67598.0,49050.0,116648.0,6174.0,36639.0,42813.0,159461.0,73772.0,0.4626334965916431,-0.5212438656390956,21.07321263380468
