date,state,district,age_0_5,age_5_17,age_18_greater,year,month,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolments,total_bio_updates,total_demo_updates,total_updates,update_intensity,bio_intensity,demo_intensity,updates_per_1000,bio_share,demo_share,young_enrol_share,child_enrol_share,adult_enrol_share,child_update_share,update_intensity_zscore,bio_intensity_zscore,demo_intensity_zscore,total_enrolments_mom,total_enrolments_roll3,total_updates_mom,total_updates_roll3,update_intensity_mom,update_intensity_roll3,national_percentile,state_percentile,anomaly_type
2025-11-25,Delhi,New Delhi,2.0,2.0,0.0,4050,22,19.0,11.0,0.0,0.0,4.0,30.0,0.0,30.0,7.5,7.5,0.0,7500.0,1.0,0.0,0.5,0.5,0.0,0.6333333333333333,4.944839974886163,7.687960537856069,-0.07590768706006815,inf,3.0,-28.57142857142857,24.0,inf,2.5,99.41500148908712,96.33458646616542,High Spike
2025-09-01,Delhi,North Delhi,45.0,17.0,1.0,8100,36,116.0,128.0,26.0,174.0,63.0,244.0,200.0,444.0,7.0476190476190474,3.873015873015873,3.1746031746031744,7047.619047619048,0.5495495495495496,0.45045045045045046,0.7142857142857143,0.2698412698412698,0.015873015873015872,0.31981981981981983,4.639884178381181,3.9248525294113703,3.157295554692482,inf,321.3333333333333,-97.85879629629629,7060.0,inf,2.3492063492063493,99.3627652584157,96.12781954887218,High Spike
2025-09-02,Delhi,North Delhi,21.0,12.0,1.0,8100,36,0.0,0.0,22.0,192.0,34.0,0.0,214.0,214.0,6.294117647058823,0.0,6.294117647058823,6294.117647058823,0.0,1.0,0.6176470588235294,0.35294117647058826,0.029411764705882353,0.102803738317757,4.131939229403844,-0.09352101133482975,6.334393210779327,inf,32.333333333333336,-7.758620689655171,296.6666666666667,inf,4.447245564892623,99.23843830215705,95.22556390977444,High Spike
2025-09-03,Delhi,North Delhi,21.0,17.0,0.0,8100,36,105.0,132.0,0.0,0.0,38.0,237.0,0.0,237.0,6.2368421052631575,6.2368421052631575,0.0,6236.8421052631575,1.0,0.0,0.5526315789473685,0.4473684210526316,0.0,0.4430379746835443,4.093329052789151,6.377395224308128,-0.07590768706006815,inf,24.0,50.95541401273886,202.66666666666666,inf,4.176986584107326,99.22898378076856,95.11278195488721,High Spike
2025-09-04,Delhi,North Delhi,22.0,14.0,0.0,8100,36,0.0,0.0,28.0,155.0,36.0,0.0,183.0,183.0,5.083333333333333,0.0,5.083333333333333,5083.333333333333,0.0,1.0,0.6111111111111112,0.3888888888888889,0.0,0.15300546448087432,3.315734009346394,-0.09352101133482975,5.101259003796203,-5.263157894736848,24.666666666666668,-22.78481012658228,192.33333333333334,-18.49507735583685,3.7733918128654964,99.00632980206959,93.94736842105263,High Spike
2025-09-07,Delhi,North Delhi,13.0,3.0,0.0,6075,27,0.0,0.0,11.0,79.0,16.0,0.0,90.0,90.0,5.625,0.0,5.625,5625.0,0.0,1.0,0.8125,0.1875,0.0,0.12222222222222222,3.6808784498984113,-0.09352101133482975,5.652924306920233,inf,27.0,-73.52941176470588,143.33333333333334,inf,1.875,99.11151135251656,94.47368421052632,High Spike
2025-09-08,Delhi,North Delhi,15.0,8.0,0.0,8100,36,146.0,153.0,39.0,171.0,23.0,299.0,210.0,509.0,22.130434782608695,13.0,9.130434782608695,22130.434782608696,0.587426326129666,0.412573673870334,0.6521739130434783,0.34782608695652173,0.0,0.36345776031434185,14.807403526384794,13.394380340596063,9.223065984328246,inf,13.0,350.4424778761062,237.33333333333334,inf,9.251811594202898,99.92956381565574,99.84962406015038,High Spike
2025-09-09,Delhi,North Delhi,35.0,7.0,0.0,8100,36,157.0,188.0,0.0,0.0,42.0,345.0,0.0,345.0,8.214285714285714,8.214285714285714,0.0,8214.285714285714,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.45507246376811594,5.426349127262449,8.429054018731392,-0.07590768706006815,inf,21.666666666666668,305.88235294117646,313.0,inf,10.114906832298137,99.48851039288263,96.84210526315789,High Spike
2025-09-10,Delhi,North Delhi,33.0,15.0,1.0,8100,36,162.0,181.0,46.0,227.0,49.0,343.0,273.0,616.0,12.571428571428571,7.0,5.571428571428571,12571.42857142857,0.5568181818181818,0.4431818181818182,0.673469387755102,0.30612244897959184,0.02040816326530612,0.33766233766233766,8.363554956757797,7.169195101243343,5.598364002215658,16.666666666666675,30.333333333333332,78.55072463768116,348.6666666666667,53.04347826086957,6.928571428571428,99.77025513025967,98.68421052631578,High Spike
2025-09-11,Delhi,North Delhi,27.0,12.0,0.0,8100,36,156.0,173.0,36.0,208.0,39.0,329.0,244.0,573.0,14.692307692307692,8.435897435897436,6.256410256410256,14692.307692307691,0.5741710296684118,0.4258289703315881,0.6923076923076923,0.3076923076923077,0.0,0.33507853403141363,9.793266747659693,8.6589830217722,6.295989778609189,-20.408163265306122,43.333333333333336,-6.980519480519476,511.3333333333333,16.870629370629374,11.826007326007327,99.8440003970899,99.43609022556392,High Spike
2025-09-12,Delhi,North Delhi,23.0,8.0,0.0,8100,36,156.0,158.0,0.0,0.0,31.0,314.0,0.0,314.0,10.129032258064516,10.129032258064516,0.0,10129.032258064515,1.0,0.0,0.7419354838709677,0.25806451612903225,0.0,0.4968152866242038,6.717104306696947,10.415662672303633,-0.07590768706006815,inf,23.333333333333332,75.41899441340783,355.3333333333333,inf,8.273779983457402,99.6553826953895,98.00751879699247,High Spike
2025-09-13,Delhi,North Delhi,35.0,15.0,0.0,8100,36,186.0,156.0,0.0,0.0,50.0,342.0,0.0,342.0,6.84,6.84,0.0,6840.0,1.0,0.0,0.7,0.3,0.0,0.543859649122807,4.499925518090475,7.003190161527271,-0.07590768706006815,61.29032258064515,27.0,8.917197452229297,278.3333333333333,-32.47133757961783,5.656344086021505,99.31407447326498,95.6015037593985,High Spike
2025-09-15,Delhi,North Delhi,16.0,8.0,0.0,8100,36,134.0,196.0,0.0,0.0,24.0,330.0,0.0,330.0,13.75,13.75,0.0,13750.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.40606060606060607,9.15804505817867,14.172528495515152,-0.07590768706006815,inf,8.0,122.97297297297298,193.0,inf,4.583333333333333,99.81374592864672,99.06015037593986,High Spike
2025-09-17,Delhi,North Delhi,52.0,10.0,2.0,8100,36,171.0,147.0,20.0,240.0,64.0,318.0,260.0,578.0,9.03125,4.96875,4.0625,9031.25,0.5501730103806228,0.44982698961937717,0.8125,0.15625,0.03125,0.3304498269896194,5.977075220292828,5.061710515004141,4.061582086370149,inf,21.333333333333332,43.424317617866,431.3333333333333,inf,3.0104166666666665,99.56509201612941,97.40601503759399,High Spike
2025-09-20,Delhi,North Delhi,24.0,11.0,2.0,8100,36,182.0,141.0,0.0,0.0,37.0,323.0,0.0,323.0,8.72972972972973,8.72972972972973,0.0,8729.72972972973,1.0,0.0,0.6486486486486487,0.2972972972972973,0.05405405405405406,0.5634674922600619,5.773816542625878,8.963843098173857,-0.07590768706006815,inf,12.333333333333334,10.996563573883167,311.0,inf,2.90990990990991,99.52963756092257,97.10526315789474,High Spike
2025-10-16,Delhi,North Delhi,16.0,8.0,0.0,8100,40,60.0,88.0,0.0,0.0,24.0,148.0,0.0,148.0,6.166666666666667,6.166666666666667,0.0,6166.666666666667,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.40540540540540543,4.046022890450429,6.304586040222133,-0.07590768706006815,inf,17.0,-56.470588235294116,162.66666666666666,inf,2.055555555555556,99.21480199868581,95.07518796992481,High Spike
2025-10-18,Delhi,North Delhi,26.0,5.0,0.0,8100,40,74.0,101.0,0.0,0.0,31.0,175.0,0.0,175.0,5.645161290322581,5.645161290322581,0.0,5645.161290322581,1.0,0.0,0.8387096774193549,0.16129032258064516,0.0,0.4228571428571429,3.6944694340380644,5.763508111712084,-0.07590768706006815,-43.63636363636364,28.666666666666668,-26.470588235294112,292.0,30.45540796963948,3.3241446725317694,99.11552952410668,94.51127819548873,High Spike
2025-10-19,Delhi,North Delhi,32.0,12.0,0.0,8100,40,76.0,85.0,21.0,136.0,44.0,161.0,157.0,318.0,7.2272727272727275,3.659090909090909,3.5681818181818183,7227.272727272728,0.5062893081761006,0.4937106918238994,0.7272727272727273,0.2727272727272727,0.0,0.3050314465408805,4.760991025797035,3.7028987747855786,3.5581392747779406,41.93548387096775,43.333333333333336,81.71428571428572,243.66666666666666,28.025974025974023,5.7332355816226785,99.38616519885221,96.16541353383458,High Spike
2025-10-20,Delhi,North Delhi,3.0,0.0,1.0,6075,30,7.0,4.0,7.0,40.0,4.0,11.0,47.0,58.0,14.5,2.75,11.75,14500.0,0.1896551724137931,0.8103448275862069,0.75,0.0,0.25,0.2413793103448276,9.66362966817377,2.7596888900351666,11.89098581147656,-90.9090909090909,26.333333333333332,-81.76100628930818,183.66666666666666,100.62893081761004,9.124144672531768,99.83974586246508,99.36090225563909,High Spike
2025-10-24,Delhi,North Delhi,26.0,2.0,0.0,8100,40,75.0,94.0,27.0,168.0,28.0,169.0,195.0,364.0,13.0,6.035714285714286,6.964285714285714,13000.0,0.4642857142857143,0.5357142857142857,0.9285714285714286,0.07142857142857142,0.0,0.2802197802197802,8.65246044818357,6.168718902061656,7.01693192453459,inf,9.333333333333334,1554.5454545454547,129.66666666666666,inf,4.333333333333333,99.78987326214079,98.87218045112782,High Spike
2025-10-25,Delhi,North Delhi,11.0,3.0,0.0,4050,20,40.0,51.0,0.0,0.0,14.0,91.0,0.0,91.0,6.5,6.5,0.0,6500.0,1.0,0.0,0.7857142857142857,0.21428571428571427,0.0,0.43956043956043955,4.270727161559362,6.650429664630616,-0.07590768706006815,-50.0,14.0,-75.0,159.0,-50.0,6.5,99.2701109488085,95.37593984962406,High Spike
2025-10-28,Delhi,North Delhi,18.0,5.0,0.0,8100,40,36.0,58.0,15.0,123.0,23.0,94.0,138.0,232.0,10.08695652173913,4.086956521739131,6.0,10086.95652173913,0.4051724137931034,0.5948275862068966,0.782608695652174,0.21739130434782608,0.0,0.21982758620689655,6.688740513709845,4.146822557499632,6.034846439852253,inf,7.666666666666667,64.53900709219857,181.0,inf,3.3623188405797104,99.65301906504239,97.96992481203007,High Spike
2025-11-01,Delhi,North Delhi,17.0,3.0,0.0,8100,44,80.0,116.0,0.0,0.0,20.0,196.0,0.0,196.0,9.8,9.8,0.0,9800.0,1.0,0.0,0.85,0.15,0.0,0.40816326530612246,6.495299445537806,10.074281546274612,-0.07590768706006815,inf,21.666666666666668,-38.17034700315457,234.0,inf,4.666666666666667,99.62914639853643,97.81954887218045,High Spike
2025-11-03,Delhi,North Delhi,20.0,6.0,0.0,8100,44,110.0,169.0,14.0,171.0,26.0,279.0,185.0,464.0,17.846153846153847,10.73076923076923,7.115384615384615,17846.153846153848,0.6012931034482759,0.39870689655172414,0.7692307692307693,0.23076923076923078,0.0,0.2672413793103448,11.919314851228835,11.039983359045994,7.170819963444927,inf,30.666666666666668,283.4710743801653,265.3333333333333,inf,7.014374514374514,99.89836389507371,99.73684210526315,High Spike
2025-11-07,Delhi,North Delhi,25.0,5.0,0.0,8100,44,65.0,119.0,10.0,166.0,30.0,184.0,176.0,360.0,12.0,6.133333333333334,5.866666666666666,12000.0,0.5111111111111111,0.4888888888888889,0.8333333333333334,0.16666666666666666,0.0,0.20833333333333334,7.978347634856768,6.270001677781284,5.899051903698645,inf,10.0,-4.255319148936165,352.6666666666667,inf,4.0,99.74567337464958,98.59022556390977,High Spike
2025-11-09,Delhi,North Delhi,23.0,5.0,1.0,8100,44,57.0,89.0,0.0,0.0,29.0,146.0,0.0,146.0,5.0344827586206895,5.0344827586206895,0.0,5034.482758620689,1.0,0.0,0.7931034482758621,0.1724137931034483,0.034482758620689655,0.3904109589041096,3.2828032109942225,5.129910281455383,-0.07590768706006815,inf,28.0,-52.44299674267101,151.0,inf,1.6781609195402298,98.99640255461168,93.83458646616542,High Spike
2025-11-10,Delhi,North Delhi,36.0,7.0,0.0,8100,44,96.0,129.0,18.0,161.0,43.0,225.0,179.0,404.0,9.395348837209303,5.232558139534884,4.162790697674419,9395.348837209303,0.556930693069307,0.4430693069306931,0.8372093023255814,0.16279069767441862,0.0,0.28217821782178215,6.222518911773007,5.3354196043797515,4.163724052154294,inf,24.0,100.0,250.66666666666666,inf,4.809943865276664,99.595819210642,97.63157894736842,High Spike
2025-11-12,Delhi,North Delhi,34.0,7.0,1.0,8100,44,75.0,133.0,0.0,0.0,42.0,208.0,0.0,208.0,4.9523809523809526,4.9523809523809526,0.0,4952.380952380952,1.0,0.0,0.8095238095238095,0.16666666666666666,0.023809523809523808,0.3605769230769231,3.2274573314107413,5.0447271227340815,-0.07590768706006815,inf,14.0,5.050505050505061,239.0,inf,1.650793650793651,98.95007539980807,93.7218045112782,High Spike
2025-11-13,Delhi,North Delhi,16.0,5.0,0.0,6075,33,61.0,78.0,0.0,0.0,21.0,139.0,0.0,139.0,6.619047619047619,6.619047619047619,0.0,6619.047619047618,1.0,0.0,0.7619047619047619,0.23809523809523808,0.0,0.43884892086330934,4.3509786869554095,6.773945244776503,-0.07590768706006815,-50.0,21.0,-33.17307692307693,181.66666666666666,33.653846153846146,3.857142857142857,99.28689272427307,95.41353383458646,High Spike
2025-11-16,Delhi,North Delhi,29.0,10.0,2.0,8100,44,128.0,132.0,9.0,109.0,41.0,260.0,118.0,378.0,9.21951219512195,6.341463414634147,2.8780487804878048,9219.51219512195,0.6878306878306878,0.31216931216931215,0.7073170731707317,0.24390243902439024,0.04878048780487805,0.36243386243386244,6.103985178289564,6.485943062777801,2.8552670567434024,-65.54621848739495,53.333333333333336,inf,229.66666666666666,inf,3.0731707317073167,99.58021925035099,97.5187969924812,High Spike
2025-11-17,Delhi,North Delhi,12.0,2.0,1.0,8100,44,149.0,126.0,26.0,205.0,15.0,275.0,231.0,506.0,33.733333333333334,18.333333333333332,15.4,33733.333333333336,0.5434782608695652,0.45652173913043476,0.8,0.13333333333333333,0.06666666666666667,0.3458498023715415,22.629066111159247,18.92787833113181,15.608361238681555,-63.41463414634146,58.333333333333336,33.86243386243386,294.6666666666667,265.89065255731924,14.317615176151762,99.97730914866763,100.0,High Spike
2025-12-25,Delhi,North Delhi,21.0,16.0,1.0,8100,48,286.0,250.0,0.0,0.0,38.0,536.0,0.0,536.0,14.105263157894736,14.105263157894736,0.0,14105.263157894737,1.0,0.0,0.5526315789473685,0.42105263157894735,0.02631578947368421,0.5335820895522388,9.397532505018454,14.54112498995051,-0.07590768706006815,inf,41.333333333333336,109.375,264.0,inf,4.701754385964912,99.83123679321544,99.28571428571429,High Spike
2025-12-27,Delhi,North Delhi,65.0,17.0,0.0,10125,60,386.0,403.0,0.0,0.0,82.0,789.0,0.0,789.0,9.621951219512194,9.621951219512194,0.0,9621.951219512195,1.0,0.0,0.7926829268292683,0.2073170731707317,0.0,0.4892268694550063,6.375274481213765,9.889550439578372,-0.07590768706006815,78.26086956521738,42.666666666666664,inf,564.0,inf,3.2073170731707314,99.61661915769669,97.74436090225564,High Spike
2025-12-29,Delhi,North Delhi,30.0,6.0,0.0,8100,48,122.0,182.0,0.0,0.0,36.0,304.0,0.0,304.0,8.444444444444445,8.444444444444445,0.0,8444.444444444445,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.40131578947368424,5.581502076361476,8.667850807013442,-0.07590768706006815,inf,27.333333333333332,16.030534351145032,188.66666666666666,inf,2.814814814814815,99.50529216834721,96.99248120300751,High Spike
2025-09-01,Delhi,North East,20.0,8.0,0.0,6075,27,9.0,143.0,0.0,0.0,28.0,152.0,0.0,152.0,5.428571428571429,5.428571428571429,0.0,5428.571428571428,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.05921052631578947,3.5484634329949323,5.538789443317631,-0.07590768706006815,inf,9.333333333333334,153.33333333333331,1898.6666666666667,inf,1.8095238095238095,99.0736932669626,94.32330827067669,High Spike
2025-09-02,Delhi,North East,22.0,5.0,0.0,6075,27,7.0,148.0,4.0,93.0,27.0,155.0,97.0,252.0,9.333333333333334,5.7407407407407405,3.5925925925925926,9333.333333333334,0.6150793650793651,0.38492063492063494,0.8148148148148148,0.18518518518518517,0.0,0.04365079365079365,6.180713465985299,5.862674742366846,3.5830006481899015,-3.57142857142857,18.333333333333332,65.78947368421053,154.66666666666666,71.9298245614035,4.920634920634921,99.59038286084363,97.59398496240601,High Spike
2025-09-03,Delhi,North East,12.0,7.0,1.0,6075,27,10.0,116.0,0.0,0.0,20.0,126.0,0.0,126.0,6.3,6.3,0.0,6300.0,1.0,0.0,0.6,0.35,0.05,0.07936507936507936,4.135904598894002,6.442923489985525,-0.07590768706006815,inf,15.666666666666666,1045.4545454545455,129.66666666666666,inf,5.211111111111111,99.23985648036532,95.28195488721805,High Spike
2025-09-06,Delhi,North East,25.0,14.0,0.0,6075,27,21.0,138.0,4.0,101.0,39.0,159.0,105.0,264.0,6.769230769230769,4.076923076923077,2.6923076923076925,6769.2307692307695,0.6022727272727273,0.3977272727272727,0.6410256410256411,0.358974358974359,0.0,0.0946969696969697,4.452219072839655,4.136412548738171,2.666097369887768,inf,13.0,1000.0,103.66666666666667,inf,2.2564102564102564,99.30792903436246,95.5639097744361,High Spike
2025-09-08,Delhi,North East,25.0,12.0,0.0,6075,27,16.0,146.0,0.0,93.0,37.0,162.0,93.0,255.0,6.891891891891892,4.378378378378378,2.5135135135135136,6891.891891891893,0.6352941176470588,0.36470588235294116,0.6756756756756757,0.32432432432432434,0.0,0.06274509803921569,4.534906507322568,4.449181730895533,2.4840028255653634,311.1111111111111,15.333333333333334,750.0,98.33333333333333,106.75675675675676,3.408408408408409,99.32116536430634,95.67669172932331,High Spike
2025-09-10,Delhi,North East,20.0,6.0,0.0,6075,27,18.0,138.0,7.0,111.0,26.0,156.0,118.0,274.0,10.538461538461538,6.0,4.538461538461538,10538.461538461539,0.5693430656934306,0.4306569343065693,0.7692307692307693,0.23076923076923078,0.0,0.09124087591240876,6.993105830763751,6.13166422801789,4.546329408937713,-31.57894736842105,21.333333333333332,81.4569536423841,172.66666666666666,165.206316861946,4.837381916329285,99.67760082065246,98.15789473684211,High Spike
2025-09-11,Delhi,North East,17.0,4.0,0.0,6075,27,15.0,157.0,9.0,95.0,21.0,172.0,104.0,276.0,13.142857142857142,8.19047619047619,4.9523809523809526,13142.857142857143,0.6231884057971014,0.37681159420289856,0.8095238095238095,0.19047619047619047,0.0,0.08695652173913043,8.748762278658827,8.404350902702216,4.9678893700739115,-19.23076923076923,28.333333333333332,0.7299270072992803,233.66666666666666,24.713242961418146,9.218334297281666,99.7976732422863,98.94736842105263,High Spike
2025-09-12,Delhi,North East,20.0,2.0,0.0,6075,27,14.0,172.0,0.0,0.0,22.0,186.0,0.0,186.0,8.454545454545455,8.454545454545455,0.0,8454.545454545456,1.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.07526881720430108,5.58831129669811,8.678330916844002,-0.07590768706006815,inf,14.333333333333334,138.46153846153845,180.0,inf,7.1991341991342,99.5069467095902,97.03007518796993,High Spike
2025-09-13,Delhi,North East,8.0,8.0,0.0,6075,27,5.0,95.0,7.0,80.0,16.0,100.0,87.0,187.0,11.6875,6.25,5.4375,11687.5,0.5347593582887701,0.46524064171123,0.5,0.5,0.0,0.06417112299465241,7.767687380692142,6.391046946324253,5.461963240454223,-27.27272727272727,12.666666666666666,0.5376344086021501,150.33333333333334,38.23924731182795,6.714015151515151,99.73101886649744,98.45864661654136,High Spike
2025-09-15,Delhi,North East,18.0,3.0,1.0,6075,27,17.0,205.0,6.0,94.0,22.0,222.0,100.0,322.0,14.636363636363637,10.090909090909092,4.545454545454546,14636.363636363636,0.6894409937888198,0.3105590062111801,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.07142857142857142,9.755554142718335,10.376108709394744,4.553451499994721,inf,7.333333333333333,373.5294117647059,146.33333333333334,inf,4.878787878787879,99.84305494495105,99.3984962406015,High Spike
2025-09-16,Delhi,North East,24.0,11.0,0.0,6075,27,14.0,194.0,0.0,0.0,35.0,208.0,0.0,208.0,5.942857142857143,5.942857142857143,0.0,5942.857142857143,1.0,0.0,0.6857142857142857,0.3142857142857143,0.0,0.0673076923076923,3.8951500227058586,6.072376749547864,-0.07590768706006815,inf,19.0,70.49180327868851,217.33333333333334,inf,6.85974025974026,99.1663475765698,94.83082706766918,High Spike
2025-09-17,Delhi,North East,24.0,10.0,0.0,6075,27,19.0,180.0,0.0,0.0,34.0,199.0,0.0,199.0,5.852941176470588,5.852941176470588,0.0,5852.941176470588,1.0,0.0,0.7058823529411765,0.29411764705882354,0.0,0.09547738693467336,3.83453651764202,5.979086158425911,-0.07590768706006815,inf,23.0,148.74999999999997,162.33333333333334,inf,3.9319327731092435,99.1528748835912,94.73684210526315,High Spike
2025-09-18,Delhi,North East,30.0,9.0,0.0,6075,27,11.0,205.0,0.0,0.0,39.0,216.0,0.0,216.0,5.538461538461538,5.538461538461538,0.0,5538.461538461538,1.0,0.0,0.7692307692307693,0.23076923076923078,0.0,0.05092592592592592,3.6225417641297457,5.652803824990757,-0.07590768706006815,14.705882352941169,24.333333333333332,8.5427135678392,165.0,-5.373018940858132,3.797134238310709,99.0968568443644,94.4360902255639,High Spike
2025-09-19,Delhi,North East,18.0,10.0,0.0,6075,27,17.0,185.0,2.0,80.0,28.0,202.0,82.0,284.0,10.142857142857142,7.214285714285714,2.9285714285714284,10142.857142857143,0.7112676056338029,0.2887323943661972,0.6428571428571429,0.35714285714285715,0.0,0.06690140845070422,6.726423838678422,7.39152314550594,2.9067223034566596,inf,22.333333333333332,195.83333333333334,198.66666666666666,inf,5.227106227106227,99.65703723663249,98.04511278195488,High Spike
2025-09-20,Delhi,North East,10.0,5.0,0.0,6075,27,7.0,146.0,2.0,111.0,15.0,153.0,113.0,266.0,17.733333333333334,10.2,7.533333333333333,17733.333333333336,0.575187969924812,0.424812030075188,0.6666666666666666,0.3333333333333333,0.0,0.03383458646616541,11.843261097930426,10.489293895564792,7.596483605618735,-46.42857142857143,14.333333333333334,-6.338028169014088,215.33333333333334,74.83568075117373,9.292063492063493,99.89694571686545,99.69924812030075,High Spike
2025-10-24,Delhi,North East,20.0,3.0,0.0,6075,30,6.0,104.0,0.0,0.0,23.0,110.0,0.0,110.0,4.782608695652174,4.782608695652174,0.0,4782.608695652174,1.0,0.0,0.8695652173913043,0.13043478260869565,0.0,0.05454545454545454,3.1130116778024646,4.868583164960816,-0.07590768706006815,inf,7.666666666666667,1733.3333333333333,40.333333333333336,inf,1.5942028985507257,98.90658460142102,93.38345864661655,High Spike
2025-10-27,Delhi,North East,7.0,7.0,0.0,6075,30,6.0,120.0,0.0,0.0,14.0,126.0,0.0,126.0,9.0,9.0,0.0,9000.0,1.0,0.0,0.5,0.5,0.0,0.047619047619047616,5.956009194876365,9.244256847694249,-0.07590768706006815,inf,4.666666666666667,133.33333333333334,130.33333333333334,inf,3.0000000000000013,99.55658294687977,97.34962406015038,High Spike
2025-10-28,Delhi,North East,7.0,2.0,0.0,6075,30,1.0,47.0,0.0,0.0,9.0,48.0,0.0,48.0,5.333333333333333,5.333333333333333,0.0,5333.333333333333,1.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.020833333333333332,3.484262212678094,5.439976979200921,-0.07590768706006815,inf,7.666666666666667,4.347826086956519,73.33333333333333,inf,4.777777777777779,99.05431149811619,94.22932330827068,High Spike
2025-10-29,Delhi,North East,14.0,3.0,0.0,6075,30,0.0,0.0,1.0,86.0,17.0,0.0,87.0,87.0,5.117647058823529,0.0,5.117647058823529,5117.647058823529,0.0,1.0,0.8235294117647058,0.17647058823529413,0.0,0.011494252873563218,3.3388653313723133,-0.09352101133482975,5.136206127071029,88.88888888888889,8.666666666666666,81.25,60.333333333333336,-4.044117647058831,3.4836601307189548,99.01176615186797,93.98496240601504,High Spike
2025-10-31,Delhi,North East,26.0,3.0,0.0,6075,30,9.0,141.0,0.0,0.0,29.0,150.0,0.0,150.0,5.172413793103448,5.172413793103448,0.0,5172.413793103448,1.0,0.0,0.896551724137931,0.10344827586206896,0.0,0.06,3.375784288694471,5.27301798810717,-0.07590768706006815,-64.63414634146342,37.0,inf,93.33333333333333,inf,1.724137931034484,99.02216612539532,94.06015037593986,High Spike
