date,year,month,day_of_week,is_weekend,state,district,bio_age_5_17,bio_age_17_,total_bio,active_pincodes,minor_share,zscore,anomaly_type
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Hardoi,22209,6727,28936,23,0.767521426596627,8.52621307409964,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Hathras,9198,2227,11425,15,0.8050765864332604,3.199247451890318,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Jaunpur,12071,7906,19977,48,0.6042448816138559,5.800824175157643,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Jhansi,8508,5297,13805,23,0.6162984425932633,3.9232596831083058,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Kanpur Nagar,12059,11042,23101,42,0.5220120341110774,6.751166280336212,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Kaushambi,12911,2180,15091,14,0.8555430388973561,4.314469653421891,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Kheri,14683,6033,20716,27,0.7087758254489284,6.025633015019026,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Kushinagar,9515,8053,17568,19,0.5416097449908925,5.067989946164309,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Lucknow,17408,12249,29657,50,0.5869777792763934,8.745546191203912,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Maharajganj,6533,5487,12020,16,0.5435108153078203,3.3802505096948146,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Mathura,10819,4179,14998,27,0.7213628483797839,4.286178419176818,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Meerut,15088,7492,22580,22,0.6682019486271036,6.592674527199836,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Mirzapur,10945,3802,14747,15,0.7421848511561674,4.209822507397106,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Moradabad,16586,6986,23572,16,0.7036314271169184,6.894447692480612,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Muzaffarnagar,16529,6262,22791,24,0.7252424202536089,6.656862166185969,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Pilibhit,13228,5607,18835,9,0.702309530130077,5.453419986900943,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Pratapgarh,12069,6772,18841,38,0.6405710949524972,5.45524522781998,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Rae Bareli,12145,4968,17113,43,0.7096943843861392,4.929575843137341,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Rampur,15673,4784,20457,10,0.766143618321357,5.946843448680598,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Saharanpur,13478,9252,22730,22,0.5929608446986362,6.638305550175761,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Sambhal,11719,2554,14273,18,0.8210607440622154,4.065628474793187,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Sant Kabir Nagar,8755,4623,13378,17,0.6544326506204216,3.7933633710368433,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Shahjahanpur,12877,4666,17543,17,0.7340249672233939,5.060384775668322,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Shamli,11142,4003,15145,10,0.7356883459887752,4.330896821693224,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Siddharthnagar,9075,4516,13591,19,0.6677212861452432,3.858159423662655,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Sitapur,32178,9065,41243,25,0.7802051257183037,12.270086405864255,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Sonbhadra,10745,4237,14982,20,0.7171939660926445,4.281311110059386,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Sultanpur,6820,4691,11511,31,0.5924767613587004,3.225409238396514,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Unnao,13248,6435,19683,24,0.6730681298582533,5.711387370124832,High Spike
2025-04-01,2025,4,Tuesday,False,Uttar Pradesh,Varanasi,13733,8781,22514,36,0.6099760149240473,6.57259687709043,High Spike
2025-04-01,2025,4,Tuesday,False,Uttarakhand,Dehradun,5431,7762,13193,34,0.41165769726370044,3.737085109366537,High Spike
2025-04-01,2025,4,Tuesday,False,Uttarakhand,Udham Singh Nagar,5961,5460,11421,15,0.5219332807985291,3.1980306246109595,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,Barddhaman,7253,10110,17363,119,0.4177273512641825,5.005627548097213,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,Hooghly,6712,10261,16973,88,0.3954515995993637,4.886986888359813,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,Howrah,3829,7347,11176,52,0.3426091624910523,3.1234999537502843,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,Murshidabad,8022,13859,21881,73,0.3666194415246104,6.380033960132033,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,Nadia,4993,9147,14140,71,0.3531117397454031,4.025168967754535,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,North 24 Parganas,8743,14168,22911,129,0.3816070882981974,6.693366984566708,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,Paschim Medinipur,5583,7121,12704,73,0.43946788413098237,3.5883279744650265,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,Purba Medinipur,5448,6811,12259,76,0.444408189901297,3.452955939636453,High Spike
2025-04-01,2025,4,Tuesday,False,West Bengal,South 24 Parganas,10237,12473,22710,81,0.45077058564509026,6.632221413778971,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Anantapur,5334,6348,11682,89,0.4565998972778634,3.277428604589067,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Ananthapur,10603,2055,12658,69,0.8376520777373992,3.57433446075241,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Ananthapuramu,16807,2592,19399,69,0.8663848651992371,5.624992633290416,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Chittoor,25633,9255,34888,95,0.734722540701674,10.33685206578429,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Cuddapah,18656,5900,24556,76,0.7597328555139273,7.19378720320267,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,East Godavari,29904,11079,40983,138,0.7296683990923065,12.190992632705987,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Guntur,28530,12010,40540,105,0.703749383325111,12.056229011517093,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Hyderabad,2418,8605,11023,52,0.21935952100154224,3.0769563103148423,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Krishna,20478,9521,29999,108,0.6826227540918031,8.849584923589019,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Kurnool,38609,11871,50480,83,0.7648375594294771,15.08004480072163,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Nellore,17287,6800,24087,79,0.7176900402706854,7.051114204697949,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Prakasam,24657,8625,33282,99,0.7408509104020191,9.848295913122067,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Srikakulam,15311,7444,22755,65,0.6728631070094485,6.645910720671748,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Visakhapatnam,28998,13737,42735,88,0.6785538785538786,12.723962981064775,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,Vizianagaram,15557,6376,21933,62,0.709296493867688,6.395852714763686,High Spike
2025-05-01,2025,5,Thursday,False,Andhra Pradesh,West Godavari,19992,9925,29917,113,0.6682488217401478,8.82463996436218,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Araria,8591,8598,17189,18,0.4997963814067136,4.952695561445142,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Banka,7652,5755,13407,25,0.5707466248974417,3.8021853688121885,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Begusarai,8772,7663,16435,31,0.5337389717067235,4.723323619286166,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Bhagalpur,8529,7339,15868,31,0.5374968490042854,4.550838352437175,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Darbhanga,12847,11457,24304,40,0.5285961158657011,7.117127084603119,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,East Champaran,12700,10844,23544,38,0.5394155623513421,6.885929901525106,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Gaya,10806,8820,19626,33,0.5505961479669825,5.694047581393981,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Gopalganj,6673,6360,13033,22,0.5120079797437275,3.688412018192219,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Katihar,11024,11144,22168,21,0.4972933958859617,6.467341317425967,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Kishanganj,6382,8117,14499,8,0.44016828746810127,4.134379216076912,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Madhepura,7859,5953,13812,17,0.5689979727772951,3.925389130847182,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Madhubani,16018,14123,30141,43,0.5314355860787632,8.892782292006226,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Muzaffarpur,12578,12122,24700,51,0.5092307692307693,7.237592985259557,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Nalanda,6448,6644,13092,30,0.4925145126794989,3.7063602205627486,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Patna,13057,12157,25214,64,0.5178472277306259,7.393955290657056,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Purnia,11549,12253,23802,25,0.48521132677926226,6.964415261043695,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Rohtas,5855,6101,11956,31,0.4897122783539645,3.3607812732250872,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Saharsa,5638,7734,13372,18,0.4216272808854322,3.7915381301178064,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Samastipur,11934,11062,22996,39,0.5189598190989737,6.719224564253065,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Saran,8390,8257,16647,50,0.5039947137622395,4.787815465092138,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Sitamarhi,11734,9727,21461,24,0.5467592376869671,6.252267095799446,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Siwan,7028,7021,14049,42,0.5002491280518186,3.9974861471491416,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Supaul,6550,7043,13593,23,0.48186566615169574,3.8587678373023335,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,Vaishali,10356,10497,20853,36,0.4966191914832398,6.0673093493370365,High Spike
2025-05-01,2025,5,Thursday,False,Bihar,West Champaran,9994,8794,18788,18,0.5319352778369172,5.4391222663684875,High Spike
2025-05-01,2025,5,Thursday,False,Chhattisgarh,Baloda Bazar,3113,13104,16217,17,0.19195905531232657,4.657006532561158,High Spike
2025-05-01,2025,5,Thursday,False,Chhattisgarh,Bemetara,2455,13382,15837,8,0.15501673296710236,4.541407941022151,High Spike
2025-05-01,2025,5,Thursday,False,Chhattisgarh,Bilaspur,3368,16548,19916,21,0.16911026310504118,5.782267559147433,High Spike
2025-05-01,2025,5,Thursday,False,Chhattisgarh,Durg,3422,15801,19223,23,0.17801591843104614,5.571452232998666,High Spike
2025-05-01,2025,5,Thursday,False,Chhattisgarh,Janjgir-Champa,2831,13587,16418,19,0.17243269582165915,4.718152103348896,High Spike
2025-05-01,2025,5,Thursday,False,Chhattisgarh,Raigarh,2535,13681,16216,16,0.1563270843611248,4.656702325741318,High Spike
2025-05-01,2025,5,Thursday,False,Chhattisgarh,Raipur,4261,18656,22917,29,0.18593184099140375,6.695192225485745,High Spike
2025-05-01,2025,5,Thursday,False,Chhattisgarh,Rajnandgaon,3087,11257,14344,13,0.21521193530395985,4.087227159001792,High Spike
2025-05-01,2025,5,Thursday,False,Delhi,East Delhi,7213,10678,17891,8,0.4031636018109664,5.166248748972465,High Spike
2025-05-01,2025,5,Thursday,False,Delhi,North East Delhi,11102,10130,21232,4,0.5228899773926149,6.182603734056203,High Spike
2025-05-01,2025,5,Thursday,False,Delhi,North West Delhi,18087,28734,46821,17,0.3863010187736272,13.966952046928935,High Spike
2025-05-01,2025,5,Thursday,False,Delhi,South Delhi,12807,18274,31081,20,0.41205237926707633,9.178736702655348,High Spike
2025-05-01,2025,5,Thursday,False,Delhi,South West Delhi,8454,10524,18978,24,0.44546316787859624,5.496921562137991,High Spike
2025-05-01,2025,5,Thursday,False,Delhi,West Delhi,9666,15641,25307,10,0.3819496581973367,7.422246524902128,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Ahmedabad,26986,37810,64796,78,0.41647632569911724,19.43506963354378,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Anand,7432,9057,16489,63,0.4507247255746255,4.739750787557499,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Banaskantha,7142,8480,15622,27,0.4571757777493279,4.47600347475666,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Bhavnagar,10156,10611,20767,44,0.4890451196610006,6.04114756283084,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Dahod,8377,6855,15232,15,0.5499606092436975,4.357362815019259,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Gandhinagar,5323,6353,11676,36,0.45589242891401166,3.27560336367003,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Jamnagar,7695,6573,14268,46,0.5393187552565181,4.06410744069399,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Junagadh,4568,9031,13599,47,0.33590705198911686,3.8605930782213704,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Kachchh,10768,8013,18781,52,0.5733454022682498,5.436992818629611,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Kheda,6775,7951,14726,52,0.4600706233872063,4.203434164180477,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Mahesana,5382,7238,12620,44,0.42646592709984155,3.5627746015985093,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Panchmahals,4063,7124,11187,29,0.36318941628676144,3.126846228768519,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Rajkot,13186,13774,26960,52,0.48909495548961424,7.925100398096807,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Sabarkantha,5473,6221,11694,41,0.4680177868992646,3.2810790864271406,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Surat,20703,21712,42415,70,0.48810562301072735,12.626616798716137,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Surendra Nagar,6836,7004,13840,33,0.4939306358381503,3.933906921802688,High Spike
2025-05-01,2025,5,Thursday,False,Gujarat,Vadodara,9922,17396,27318,70,0.3632037484442492,8.034006439599343,High Spike
2025-05-01,2025,5,Thursday,False,Haryana,Faridabad,4394,6637,11031,13,0.3983319735291451,3.0793899648735583,High Spike
2025-05-01,2025,5,Thursday,False,Haryana,Hisar,5072,7266,12338,18,0.4110876965472524,3.476988278403773,High Spike
2025-05-01,2025,5,Thursday,False,Jharkhand,Bokaro,6177,7932,14109,34,0.4378056559642781,4.015738556339511,High Spike
2025-05-01,2025,5,Thursday,False,Jharkhand,Dhanbad,5975,10849,16824,48,0.3551474084640989,4.841660072203728,High Spike
2025-05-01,2025,5,Thursday,False,Jharkhand,East Singhbhum,7935,9554,17489,27,0.45371376293670307,5.043957607396989,High Spike
2025-05-01,2025,5,Thursday,False,Jharkhand,Giridih,5697,6079,11776,19,0.4837805706521739,3.306024045653979,High Spike
2025-05-01,2025,5,Thursday,False,Jharkhand,Gumla,3857,8406,12263,18,0.31452336296175487,3.454172766915811,High Spike
2025-05-01,2025,5,Thursday,False,Jharkhand,Ranchi,6079,13339,19418,30,0.3130600473787208,5.630772562867367,High Spike
2025-05-01,2025,5,Thursday,False,Jharkhand,West Singhbhum,8463,9863,18326,16,0.46180290297937354,5.298578715602643,High Spike
2025-05-01,2025,5,Thursday,False,Karnataka,Bangalore,8792,17856,26648,99,0.3299309516661663,7.830187870306886,High Spike
2025-05-01,2025,5,Thursday,False,Karnataka,Belgaum,5911,8088,13999,99,0.4222444460318594,3.982275806157167,High Spike
2025-05-01,2025,5,Thursday,False,Karnataka,Bengaluru,22508,19332,41840,109,0.5379541108986615,12.45169787730843,High Spike
2025-05-01,2025,5,Thursday,False,Karnataka,Davangere,6359,6019,12378,41,0.5137340442720957,3.4891565511973526,High Spike
2025-05-01,2025,5,Thursday,False,Karnataka,Dharwad,5773,5683,11456,37,0.5039280726256983,3.2086778633053417,High Spike
2025-05-01,2025,5,Thursday,False,Karnataka,Raichur,6937,6392,13329,30,0.5204441443469128,3.7784572368647082,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Alappuzha,6743,6924,13667,112,0.49337821028755396,3.881279141970456,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Ernakulam,14483,11650,26133,124,0.5542034974935904,7.673521358089547,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Kannur,9785,7844,17629,94,0.5550513358670373,5.086546562174518,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Kasaragod,6753,4286,11039,30,0.6117401938581393,3.0818236194322743,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Kollam,9489,10764,20253,112,0.4685231817508517,5.884785257433342,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Kottayam,5931,6195,12126,117,0.48911429985155863,3.4124964325978007,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Kozhikode,11230,9081,20311,89,0.5529023681748806,5.9024292529840325,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Malappuram,19020,15466,34486,99,0.5515281563533028,10.214560924208815,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Palakkad,12059,12731,24790,134,0.4864461476401775,7.264971599045111,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Thiruvananthapuram,9780,12344,22124,118,0.4420538781413849,6.453956217353029,High Spike
2025-05-01,2025,5,Thursday,False,Kerala,Thrissur,12809,10040,22849,157,0.560593461420631,6.67450616173666,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Anuppur,5999,5131,11130,13,0.5389937106918239,3.1095064400376677,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Ashok Nagar,7612,3198,10810,7,0.7041628122109158,3.0121602576890307,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Balaghat,9527,7651,17178,20,0.5546047269763651,4.949349286426908,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Barwani,13286,9751,23037,9,0.5767243998784564,6.731697043866484,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Betul,7335,8768,16103,21,0.4555051853691859,4.622326955099456,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Bhopal,15573,12290,27863,29,0.5589132541363098,8.199799156411867,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Burhanpur,5674,5891,11565,5,0.4906182447038478,3.2418364066678462,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Chhatarpur,11668,7228,18896,20,0.617485182049111,5.471976602911153,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Chhindwara,10252,10305,20557,26,0.4987109013961181,5.977264130664547,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Damoh,9967,5839,15806,12,0.6305833227888143,4.5319775296071265,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Dewas,6519,5984,12503,14,0.5213948652323442,3.5271824036772887,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Dhar,15939,9186,25125,17,0.6343880597014926,7.366880883691341,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Guna,13763,5675,19438,14,0.7080460952772919,5.636856699264157,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Gwalior,10115,6888,17003,18,0.5948950185261425,4.896113092954997,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Hoshangabad,6421,6345,12766,15,0.5029766567444776,3.6071887972950747,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Indore,13712,13401,27113,28,0.5057352561501862,7.971644041532248,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Jabalpur,9240,7673,16913,25,0.5463253118902619,4.868734479169443,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Jhabua,7472,3874,11346,9,0.6585580821434867,3.1752151131229978,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Khargone,12093,10083,22176,19,0.5453192640692641,6.469774971984682,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Mandsaur,6827,5260,12087,18,0.5648217092744271,3.4006323666240608,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Morena,14885,5592,20477,12,0.7269131220393612,5.952927585077387,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Panna,8098,4489,12587,11,0.6433621990943037,3.552735776543806,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Raisen,14220,5558,19778,17,0.7189806856102741,5.7402870180095835,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Rajgarh,12653,9470,22123,14,0.5719387063237354,6.453652010533189,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Ratlam,10135,6574,16709,13,0.6065593392782332,4.806676287922187,High Spike
2025-05-01,2025,5,Thursday,False,Madhya Pradesh,Rewa,19729,8248,27977,29,0.705186403116846,8.23447873387357,High Spike
